onset_y,drop_y_1,drop_y_3,rec_post3,u_drop_1,u_drop_3,athlete_id,onset_count
60.972596748109495,8.454814706283837,7.174637502008238,63.55961525851416,-15.332271218423193,70.39850416953807,97,10
76.57444515940927,16.03003856640191,27.18665319785702,51.85327315616516,125.27217184110138,198.2791483296903,98,16
67.84260041991571,23.030581738900636,18.715423023107473,61.10389354999214,166.73919733806255,217.5454474537078,99,11
71.97460411255018,28.85582273998821,13.990952417247508,56.027611958669794,189.69191763331364,207.6188305284937,100,9
78.92916946543201,26.989769856372572,14.653190795868516,58.5762218476387,280.73809135820557,210.40119079614178,101,11
68.1773143034112,-7.830411050346917,6.662208019520678,48.98758900552829,-32.000443772361926,36.91897736931672,102,15
64.7452500567362,-2.179664258383488,3.564680037859189,56.37415271061994,-66.43196965080296,22.34397889049916,103,11
90.85563938706217,32.566279480304395,26.693195701747253,53.69484316280639,465.72319066876605,357.62613157294237,104,11
71.31846344186211,23.770126323792184,16.77071388300516,59.46982295434766,193.33585431765343,161.01233396454137,105,11
80.38296928478594,28.509149245601066,24.464701072532872,57.18073804734777,325.39325510674735,220.64197406819778,106,11
74.52490295266526,18.972449136196797,14.23858643654006,48.88076910095601,183.54485776687707,205.19177873390225,107,18
80.45220547797997,27.017943442287024,17.91450390031748,55.527348079885314,226.56417910030325,-34.28510287337184,108,6
91.90161640573598,32.76775456317689,28.08060156094797,50.59065197082844,290.6310665251538,303.55951516794494,109,12
86.429724717837,30.03217054560876,32.56749564430311,56.37909627943014,305.89224262110935,399.6003798163322,110,12
74.62006591972731,16.118059912896175,18.06142839546818,52.277117294116174,278.5092286653461,336.2145164793509,111,11
68.57016429716546,10.296605250913828,4.872888831006704,61.380209144949234,24.645912693539326,93.9318419541078,112,10
89.73564203470005,20.817346274683562,40.42086223508464,54.827953344037546,158.97434467119308,430.5593331013484,113,13
60.103349526222104,1.5139896976541583,2.631707838529597,58.2185898767042,-166.3517542351023,-154.7175948894799,114,9
69.92963017319934,1.0969024190549366,15.781716021377733,60.14347671493563,-45.05294001769623,101.79957888483754,115,8
96.15232466063826,26.456541760301057,28.7023160174898,48.94169838920801,234.19013362331475,365.519375678345,116,17
73.78291803197871,12.254576762341062,27.30020725942986,58.01408092759707,144.60127082886382,339.4614706245371,117,11
84.12201068068411,13.788394879784494,26.281110215965047,50.50994172344546,95.79232947040252,258.75872357053044,118,14
78.41787878475581,16.614078809468207,23.17683574539863,56.78171336134758,-124.58412533961045,188.20060871103075,119,12
75.60312213019658,21.913212719178564,10.828208163715058,56.37893839615364,223.71625719067575,95.51276851426954,120,13
90.82303569503142,34.15200379554495,25.449025225111164,54.55206406105353,305.31710964206025,141.6366213584693,121,13
70.34227501421726,5.43058584807409,8.946532597673654,53.68015952444812,62.13225291592819,1.202959469889586,122,14
88.05874701727667,21.361438986970708,21.077272641711524,55.11738151262816,100.00677538229884,157.17640201087772,123,12
78.41100761126066,10.791689610241443,15.738709485429691,53.158925496822874,84.09336113377711,202.85860876952296,124,14
81.42584252558706,15.036297784586804,11.656970256616425,56.02644955132439,29.499950344877305,-1.4661013954033422,125,16
56.85784613971976,5.437159530534198,1.3017099098120837,54.14087459264395,53.62297979875013,79.35529889611865,126,11
84.68530369471883,8.773258774467914,21.644894221085753,52.2377741733469,-77.55777294392136,149.90987632662453,127,14
87.0068986681353,21.740073879713083,21.640025840457604,43.44060108800558,154.68734519507896,176.36997327827942,128,16
66.28380619452908,21.461971794604334,11.894797183847519,61.1479357178633,159.7768645460493,96.43531780189869,129,9
64.44705535763254,1.2141070176495283,12.68135235107734,57.233175594269355,-140.58935204860367,19.456297312706756,130,10
81.53967983090365,24.47074963939388,19.867484381946344,52.85433357938266,128.7760506196453,86.41758845689661,131,14
77.6791303315081,23.68715664272346,11.263652769497513,54.666243976168445,253.98735213571752,119.04684037007775,132,13
67.16274998258726,4.106450672925763,16.31548688245889,55.731858184587665,-80.90617793275754,24.38233232938237,133,13
91.85001134110428,33.56352094100971,33.01574005113131,54.210998890274425,270.4887181448613,264.2723053637762,134,16
81.30824219905416,29.08281568838067,44.320063020708915,53.96843997851734,183.35172720555028,332.8120965343694,135,10
57.483407240565384,-10.316747017630911,12.114903450625533,54.685246659835215,26.376091267129738,205.91207229820475,136,8
74.17054799004613,16.816376832415312,17.394306606410474,48.57593190811991,263.4926619132019,103.83296518957637,137,9
73.8763828661829,14.41715930309243,15.701314678906618,53.998877175836874,116.42535463806762,75.80714532728143,138,14
72.58314229810651,14.956940221278826,23.999991918634713,59.28193801819169,116.3307436198336,307.3647182976113,139,11
69.47212159301301,2.36918013351601,24.949303685130783,62.791819898637364,-36.870111235297436,280.8446374673009,140,9
90.0681195935805,22.77609624026983,34.090811837140954,63.28990242525613,172.52479820011294,346.77229362367655,141,11
74.15331694791709,11.046940536214766,10.993824978814127,59.970934357838765,194.45211205406196,202.91680397775897,142,15
64.14625640098929,-0.007221673939127982,8.381853380921404,64.6471652991031,-116.43983180916676,24.964202325928618,143,9
73.03256783832748,13.73203010984432,18.17940086013154,60.3182563002268,-26.1436021416021,147.15891293976563,144,9
104.4185844069647,24.308487852365882,42.433148848503606,54.071913584186646,164.44801145722386,458.1624857501174,145,10
76.63920195156523,16.355214892034304,18.71122531328426,58.80671370856039,-9.632074059743083,89.34840281016533,146,11
70.7742261392676,19.586752962842017,3.2179666255637165,51.17495097670548,191.02514707121975,6.9701285837230404,147,13
60.18835449188851,11.421707322949038,9.33202042421794,60.01697743991353,138.08719707324664,117.22830752142842,148,11
72.98861765371635,7.971235957939135,11.384175844327698,50.40809083768119,-14.787227518120593,-11.144872353121135,149,18
75.83676409566081,9.580633851074912,18.226889764925552,55.70854077462613,118.42866696192817,109.29408172452689,150,15
56.185226242371854,-0.9821473403553084,-0.8046622376373195,64.49004527584256,-96.21365713716183,-111.4413532933414,151,7
77.17618775154205,17.852800435722905,23.5109167844916,54.25515527541729,113.98031653896837,181.29198951428043,152,13
78.27152578346096,7.720669917784497,28.318311426198974,56.187621347730165,-45.11217709184631,60.62627370922879,153,13
82.62301927711141,18.538018525596375,15.563951300262081,48.13689318377428,103.83321398150689,2.5925902931452103,154,18
98.23934557424192,44.54210877309526,41.43420553830486,63.865646942665194,284.06827675747564,298.6939236461553,155,5
78.87251145365045,19.524321636590955,23.684458732203233,54.97949960931133,75.16060217404757,46.555339533072804,156,16
